unit_id,doc_index,doc_name,doc_statement,doc_ground_truth_abc_label,doc_ground_truth_politifact_label,doc_source,doc_correctness_value,doc_neutrality_value,doc_comprehensibility_value,doc_precision_value,doc_completeness_value,doc_speaker's-trustworthiness_value,doc_informativeness_value,doc_overall-truthfulness_value,doc_confidence_value
unit_141,10,DEM_LIE_doc8,Residential property taxes in Providence are up nearly 27 percent under Mayor Taveras,,pants-on-fire,politifact,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2,-1.0
unit_143,0,DEM_MOSTLYTRUE_doc8,Attacks on Planned Parenthood come at a time when the poverty rate among women is the highest in nearly two decades and 1 in 5 women under 65 dont have access to health care,,mostly-true,politifact,1.0,-1.0,2.0,2.0,2.0,0.0,1.0,2,-2.0
unit_143,1,REP_FALSE_doc8,In the last five years 28000 people have been killed along the USMexico border,,false,politifact,-2.0,-2.0,1.0,-2.0,-2.0,-1.0,-1.0,-2,-1.0
unit_143,2,DEM_TRUE_doc8,Washing your hands and covering your mouth when you cough makes a huge difference in reducing transmission of the flu,,true,politifact,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2,1.0
unit_143,3,REP_HALFTRUE_doc8,Since the time of the Civil War weve made a distinction in this country between the availability and the ability to access for people who were in the military versus the rest of us to vote,,half-true,politifact,0.0,-1.0,1.0,0.0,-1.0,0.0,1.0,0,-2.0
unit_143,5,REP_BARELYTRUE_doc8,Since President Obama took office in January 2009 the federal government has issued more than 468500 pages of regulations,,barely-true,politifact,2.0,-1.0,2.0,2.0,1.0,0.0,1.0,1,-1.0
unit_143,7,DEM_LIE_doc8,Residential property taxes in Providence are up nearly 27 percent under Mayor Taveras,,pants-on-fire,politifact,-1.0,-2.0,1.0,1.0,1.0,0.0,-1.0,-1,-1.0
unit_143,8,Labor_In_Between_doc1,If you take the unaccompanied children I am their legal guardian I am in a situation where I have to substitute the level of responsibility by law that would otherwise equate to a parent,in-between,,abc,-1.0,0.0,1.0,-1.0,-1.0,0.0,1.0,-1,-1.0
unit_143,9,Labor_Positive_doc3,Under this government the tax to GDP ratio has in the period weve been in office been an average of 227 per cent,positive,,abc,1.0,1.0,-1.0,1.0,-1.0,0.0,1.0,1,-1.0
unit_143,10,Liberal_Negative_doc1,We left the country with net assets of 70 billion where if we are elected on the 7th of September we inherit debt going to 400 billion,negative,,abc,-1.0,-2.0,1.0,1.0,1.0,0.0,-1.0,-1,-1.0
unit_145,0,REP_FALSE_doc8,In the last five years 28000 people have been killed along the USMexico border,,false,politifact,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,-2.0
unit_145,1,REP_HALFTRUE_doc8,Since the time of the Civil War weve made a distinction in this country between the availability and the ability to access for people who were in the military versus the rest of us to vote,,half-true,politifact,0.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,0,-2.0
unit_145,2,DEM_LIE_doc8,Residential property taxes in Providence are up nearly 27 percent under Mayor Taveras,,pants-on-fire,politifact,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1,-2.0
unit_145,3,DEM_TRUE_doc8,Washing your hands and covering your mouth when you cough makes a huge difference in reducing transmission of the flu,,true,politifact,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2,1.0
unit_145,4,REP_BARELYTRUE_doc8,Since President Obama took office in January 2009 the federal government has issued more than 468500 pages of regulations,,barely-true,politifact,0.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1,-2.0
unit_145,6,DEM_MOSTLYTRUE_doc8,Attacks on Planned Parenthood come at a time when the poverty rate among women is the highest in nearly two decades and 1 in 5 women under 65 dont have access to health care,,mostly-true,politifact,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1,-2.0
unit_145,8,Liberal_Negative_doc1,We left the country with net assets of 70 billion where if we are elected on the 7th of September we inherit debt going to 400 billion,negative,,abc,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0,-2.0
unit_145,9,Labor_In_Between_doc1,If you take the unaccompanied children I am their legal guardian I am in a situation where I have to substitute the level of responsibility by law that would otherwise equate to a parent,in-between,,abc,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0,-2.0
unit_145,10,Labor_Positive_doc3,Under this government the tax to GDP ratio has in the period weve been in office been an average of 227 per cent,positive,,abc,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-2,-2.0
unit_147,0,DEM_TRUE_doc8,Washing your hands and covering your mouth when you cough makes a huge difference in reducing transmission of the flu,,true,politifact,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1,2.0
unit_147,2,REP_BARELYTRUE_doc8,Since President Obama took office in January 2009 the federal government has issued more than 468500 pages of regulations,,barely-true,politifact,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1,1.0
unit_147,3,DEM_MOSTLYTRUE_doc8,Attacks on Planned Parenthood come at a time when the poverty rate among women is the highest in nearly two decades and 1 in 5 women under 65 dont have access to health care,,mostly-true,politifact,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2,1.0
unit_147,5,DEM_LIE_doc8,Residential property taxes in Providence are up nearly 27 percent under Mayor Taveras,,pants-on-fire,politifact,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1,1.0
unit_147,6,REP_HALFTRUE_doc8,Since the time of the Civil War weve made a distinction in this country between the availability and the ability to access for people who were in the military versus the rest of us to vote,,half-true,politifact,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2,1.0
unit_147,7,REP_FALSE_doc8,In the last five years 28000 people have been killed along the USMexico border,,false,politifact,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,1.0
unit_147,8,Liberal_Negative_doc1,We left the country with net assets of 70 billion where if we are elected on the 7th of September we inherit debt going to 400 billion,negative,,abc,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1,1.0
unit_147,9,Labor_In_Between_doc1,If you take the unaccompanied children I am their legal guardian I am in a situation where I have to substitute the level of responsibility by law that would otherwise equate to a parent,in-between,,abc,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1,2.0
unit_147,10,Labor_Positive_doc3,Under this government the tax to GDP ratio has in the period weve been in office been an average of 227 per cent,positive,,abc,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1,1.0
unit_149,2,REP_HALFTRUE_doc8,Since the time of the Civil War weve made a distinction in this country between the availability and the ability to access for people who were in the military versus the rest of us to vote,,half-true,politifact,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,-1.0
unit_149,3,REP_BARELYTRUE_doc8,Since President Obama took office in January 2009 the federal government has issued more than 468500 pages of regulations,,barely-true,politifact,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0
unit_149,4,DEM_MOSTLYTRUE_doc8,Attacks on Planned Parenthood come at a time when the poverty rate among women is the highest in nearly two decades and 1 in 5 women under 65 dont have access to health care,,mostly-true,politifact,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0.0
unit_149,5,DEM_LIE_doc8,Residential property taxes in Providence are up nearly 27 percent under Mayor Taveras,,pants-on-fire,politifact,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,1,0.0
unit_149,6,DEM_TRUE_doc8,Washing your hands and covering your mouth when you cough makes a huge difference in reducing transmission of the flu,,true,politifact,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0
unit_149,7,REP_FALSE_doc8,In the last five years 28000 people have been killed along the USMexico border,,false,politifact,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1,1.0
unit_149,8,Labor_Positive_doc3,Under this government the tax to GDP ratio has in the period weve been in office been an average of 227 per cent,positive,,abc,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1,0.0
unit_149,9,Labor_In_Between_doc1,If you take the unaccompanied children I am their legal guardian I am in a situation where I have to substitute the level of responsibility by law that would otherwise equate to a parent,in-between,,abc,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,1,0.0
unit_149,10,Liberal_Negative_doc1,We left the country with net assets of 70 billion where if we are elected on the 7th of September we inherit debt going to 400 billion,negative,,abc,0.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1,-1.0
unit_151,0,Labor_In_Between_doc1,If you take the unaccompanied children I am their legal guardian I am in a situation where I have to substitute the level of responsibility by law that would otherwise equate to a parent,in-between,,abc,-1.0,-1.0,2.0,1.0,0.0,-1.0,1.0,-1,-1.0
unit_151,1,Labor_Positive_doc3,Under this government the tax to GDP ratio has in the period weve been in office been an average of 227 per cent,positive,,abc,-2.0,0.0,1.0,1.0,-1.0,1.0,2.0,-2,-1.0
unit_151,2,Liberal_Negative_doc1,We left the country with net assets of 70 billion where if we are elected on the 7th of September we inherit debt going to 400 billion,negative,,abc,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1,-1.0
unit_151,3,REP_BARELYTRUE_doc8,Since President Obama took office in January 2009 the federal government has issued more than 468500 pages of regulations,,barely-true,politifact,-1.0,-2.0,1.0,2.0,0.0,-2.0,1.0,-1,1.0
unit_151,4,REP_HALFTRUE_doc8,Since the time of the Civil War weve made a distinction in this country between the availability and the ability to access for people who were in the military versus the rest of us to vote,,half-true,politifact,2.0,1.0,2.0,1.0,1.0,2.0,-1.0,2,1.0
unit_151,5,DEM_TRUE_doc8,Washing your hands and covering your mouth when you cough makes a huge difference in reducing transmission of the flu,,true,politifact,2.0,1.0,2.0,1.0,-1.0,2.0,0.0,2,1.0
unit_151,6,REP_FALSE_doc8,In the last five years 28000 people have been killed along the USMexico border,,false,politifact,1.0,-2.0,1.0,2.0,0.0,0.0,1.0,1,1.0
unit_151,8,DEM_MOSTLYTRUE_doc8,Attacks on Planned Parenthood come at a time when the poverty rate among women is the highest in nearly two decades and 1 in 5 women under 65 dont have access to health care,,mostly-true,politifact,2.0,-1.0,2.0,1.0,1.0,2.0,1.0,2,1.0
unit_151,9,DEM_LIE_doc8,Residential property taxes in Providence are up nearly 27 percent under Mayor Taveras,,pants-on-fire,politifact,2.0,1.0,2.0,2.0,-1.0,1.0,1.0,2,0.0
unit_153,0,REP_HALFTRUE_doc8,Since the time of the Civil War weve made a distinction in this country between the availability and the ability to access for people who were in the military versus the rest of us to vote,,half-true,politifact,-1.0,0.0,-1.0,-1.0,-2.0,0.0,-1.0,0,0.0
unit_153,2,DEM_LIE_doc8,Residential property taxes in Providence are up nearly 27 percent under Mayor Taveras,,pants-on-fire,politifact,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0.0
unit_153,3,REP_FALSE_doc8,In the last five years 28000 people have been killed along the USMexico border,,false,politifact,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1.0
unit_153,5,REP_BARELYTRUE_doc8,Since President Obama took office in January 2009 the federal government has issued more than 468500 pages of regulations,,barely-true,politifact,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2,0.0
unit_153,6,DEM_MOSTLYTRUE_doc8,Attacks on Planned Parenthood come at a time when the poverty rate among women is the highest in nearly two decades and 1 in 5 women under 65 dont have access to health care,,mostly-true,politifact,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2,0.0
unit_153,7,DEM_TRUE_doc8,Washing your hands and covering your mouth when you cough makes a huge difference in reducing transmission of the flu,,true,politifact,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1,1.0
unit_153,8,Liberal_Negative_doc1,We left the country with net assets of 70 billion where if we are elected on the 7th of September we inherit debt going to 400 billion,negative,,abc,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0.0
unit_153,9,Labor_Positive_doc3,Under this government the tax to GDP ratio has in the period weve been in office been an average of 227 per cent,positive,,abc,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,0.0
unit_153,10,Labor_In_Between_doc1,If you take the unaccompanied children I am their legal guardian I am in a situation where I have to substitute the level of responsibility by law that would otherwise equate to a parent,in-between,,abc,-1.0,-1.0,1.0,1.0,-1.0,1.0,2.0,-1,1.0
unit_155,0,DEM_MOSTLYTRUE_doc8,Attacks on Planned Parenthood come at a time when the poverty rate among women is the highest in nearly two decades and 1 in 5 women under 65 dont have access to health care,,mostly-true,politifact,2.0,-1.0,2.0,2.0,1.0,1.0,1.0,2,1.0
unit_155,2,REP_BARELYTRUE_doc8,Since President Obama took office in January 2009 the federal government has issued more than 468500 pages of regulations,,barely-true,politifact,-1.0,-2.0,1.0,-1.0,-2.0,-2.0,-1.0,-1,0.0
unit_155,3,REP_HALFTRUE_doc8,Since the time of the Civil War weve made a distinction in this country between the availability and the ability to access for people who were in the military versus the rest of us to vote,,half-true,politifact,-1.0,-2.0,1.0,-1.0,-2.0,-1.0,-2.0,1,0.0
unit_155,4,DEM_LIE_doc8,Residential property taxes in Providence are up nearly 27 percent under Mayor Taveras,,pants-on-fire,politifact,1.0,-2.0,1.0,1.0,-1.0,-1.0,-1.0,1,-2.0
unit_155,5,REP_FALSE_doc8,In the last five years 28000 people have been killed along the USMexico border,,false,politifact,-2.0,-2.0,1.0,1.0,-1.0,-2.0,-2.0,-2,-1.0
unit_155,6,DEM_TRUE_doc8,Washing your hands and covering your mouth when you cough makes a huge difference in reducing transmission of the flu,,true,politifact,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2,1.0
unit_155,8,Labor_In_Between_doc1,If you take the unaccompanied children I am their legal guardian I am in a situation where I have to substitute the level of responsibility by law that would otherwise equate to a parent,in-between,,abc,-1.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,-1,-2.0
unit_155,9,Labor_Positive_doc3,Under this government the tax to GDP ratio has in the period weve been in office been an average of 227 per cent,positive,,abc,1.0,-2.0,-1.0,0.0,-2.0,-2.0,0.0,2,1.0
unit_155,10,Liberal_Negative_doc1,We left the country with net assets of 70 billion where if we are elected on the 7th of September we inherit debt going to 400 billion,negative,,abc,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,-2,-2.0
unit_157,0,REP_FALSE_doc8,In the last five years 28000 people have been killed along the USMexico border,,false,politifact,2.0,1.0,0.0,-1.0,0.0,1.0,2.0,0,1.0
unit_157,1,REP_HALFTRUE_doc8,Since the time of the Civil War weve made a distinction in this country between the availability and the ability to access for people who were in the military versus the rest of us to vote,,half-true,politifact,-1.0,-2.0,-1.0,0.0,1.0,0.0,2.0,0,-1.0
unit_157,2,REP_BARELYTRUE_doc8,Since President Obama took office in January 2009 the federal government has issued more than 468500 pages of regulations,,barely-true,politifact,-1.0,-2.0,0.0,1.0,0.0,2.0,1.0,1,2.0
unit_157,4,DEM_MOSTLYTRUE_doc8,Attacks on Planned Parenthood come at a time when the poverty rate among women is the highest in nearly two decades and 1 in 5 women under 65 dont have access to health care,,mostly-true,politifact,-1.0,0.0,1.0,0.0,-1.0,1.0,0.0,-1,-2.0
unit_157,5,DEM_TRUE_doc8,Washing your hands and covering your mouth when you cough makes a huge difference in reducing transmission of the flu,,true,politifact,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,0,-1.0
unit_157,7,DEM_LIE_doc8,Residential property taxes in Providence are up nearly 27 percent under Mayor Taveras,,pants-on-fire,politifact,0.0,1.0,0.0,-1.0,1.0,1.0,0.0,0,2.0
unit_157,8,Labor_In_Between_doc1,If you take the unaccompanied children I am their legal guardian I am in a situation where I have to substitute the level of responsibility by law that would otherwise equate to a parent,in-between,,abc,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,2,1.0
unit_157,9,Labor_Positive_doc3,Under this government the tax to GDP ratio has in the period weve been in office been an average of 227 per cent,positive,,abc,1.0,-1.0,0.0,1.0,0.0,-1.0,1.0,1,0.0
unit_157,10,Liberal_Negative_doc1,We left the country with net assets of 70 billion where if we are elected on the 7th of September we inherit debt going to 400 billion,negative,,abc,1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,-1,0.0
unit_159,0,DEM_MOSTLYTRUE_doc8,Attacks on Planned Parenthood come at a time when the poverty rate among women is the highest in nearly two decades and 1 in 5 women under 65 dont have access to health care,,mostly-true,politifact,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0
unit_159,1,DEM_LIE_doc8,Residential property taxes in Providence are up nearly 27 percent under Mayor Taveras,,pants-on-fire,politifact,-1.0,-1.0,0.0,-1.0,-2.0,0.0,0.0,0,-1.0
unit_159,2,DEM_TRUE_doc8,Washing your hands and covering your mouth when you cough makes a huge difference in reducing transmission of the flu,,true,politifact,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0
unit_159,3,REP_HALFTRUE_doc8,Since the time of the Civil War weve made a distinction in this country between the availability and the ability to access for people who were in the military versus the rest of us to vote,,half-true,politifact,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0
unit_159,6,REP_BARELYTRUE_doc8,Since President Obama took office in January 2009 the federal government has issued more than 468500 pages of regulations,,barely-true,politifact,1.0,0.0,1.0,1.0,2.0,-1.0,0.0,0,-1.0
unit_159,7,REP_FALSE_doc8,In the last five years 28000 people have been killed along the USMexico border,,false,politifact,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1,1.0
unit_159,8,Labor_Positive_doc3,Under this government the tax to GDP ratio has in the period weve been in office been an average of 227 per cent,positive,,abc,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,2.0
unit_159,9,Labor_In_Between_doc1,If you take the unaccompanied children I am their legal guardian I am in a situation where I have to substitute the level of responsibility by law that would otherwise equate to a parent,in-between,,abc,0.0,0.0,-2.0,-1.0,0.0,0.0,-1.0,-1,-1.0
unit_159,10,Liberal_Negative_doc1,We left the country with net assets of 70 billion where if we are elected on the 7th of September we inherit debt going to 400 billion,negative,,abc,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1,1.0
